0.4,0.03486837446689606
0.45,0.03485193848609924
0.55,0.03478040099143982
0.45,0.03482097685337067
0.55,0.03478619754314423
0.45,0.034809961915016174
0.5,0.03480041325092316
0.6,0.03464663922786713
0.75,0.034454447031021115
0.8,0.03426721692085266
0.85,0.034043967723846436
0.9,0.033832022547721864
0.85,0.03420551121234894
0.8,0.033894789218902585
0.9,0.03356934785842895
0.9,0.03326549530029297
0.9,0.03278822898864746
0.9,0.03249410986900329
0.9,0.033081576228141785
0.9,0.03272162079811096
0.9,0.032187613844871524
0.9,0.031689819693565366
0.9,0.03112914562225342
0.9,0.03058278262615204
0.9,0.031607478857040405
0.9,0.03093627393245697
0.9,0.030213308334350587
0.9,0.029377660155296324
0.9,0.028503042459487916
0.9,0.02768048644065857
0.9,0.029302984476089478
0.9,0.028234401345252992
0.9,0.02728380560874939
0.9,0.026157456636428832
0.9,0.024896137416362762
0.9,0.023745997250080107
0.9,0.02589913010597229
0.9,0.02461056411266327
0.9,0.023197424411773682
0.9,0.021643097698688506
0.9,0.020215436816215515
0.9,0.018594677746295928
0.9,0.02143320143222809
0.9,0.01982070654630661
0.95,0.017947939038276673
0.95,0.016085441410541534
1.0,0.01415073275566101
1.0,0.012356002628803254
0.95,0.015874040126800538
1.0,0.013771554827690125
1.0,0.011739663034677505
1.0,0.0098176047205925
1.0,0.008052346855401992
1.0,0.006481311470270157
1.0,0.009621884673833847
1.0,0.007829801738262176
1.0,0.006111396104097366
1.0,0.004853634163737297
1.0,0.003777576982975006
1.0,0.0029457023367285727
1.0,0.004868466779589653
1.0,0.0036671154201030733
1.0,0.002685590088367462
1.0,0.002037179283797741
1.0,0.001434344332665205
1.0,0.001032105553895235
1.0,0.0020592113956809043
1.0,0.0014545547775924206
1.0,0.0011009742505848409
1.0,0.0007718252949416637
1.0,0.0005401046946644783
1.0,0.0004014789592474699
1.0,0.0007991549558937549
1.0,0.0005808002315461636
1.0,0.000416297372430563
1.0,0.00029054530896246435
1.0,0.00021517542190849782
1.0,0.00015158283058553935
1.0,0.0003127240343019366
1.0,0.000238531781360507
1.0,0.00016254906076937914
1.0,0.00012934060068801046
1.0,9.436225518584251e-05
1.0,7.045027450658381e-05
1.0,0.0001359280664473772
1.0,0.00010478660697117448
1.0,8.219589362852275e-05
1.0,6.086648791097105e-05
1.0,4.582825058605522e-05
1.0,3.7369679193943736e-05
1.0,6.509638042189181e-05
1.0,5.257432349026203e-05
1.0,4.243415896780789e-05
1.0,3.299053350929171e-05
1.0,2.7039734413847326e-05
1.0,2.141935983672738e-05
1.0,3.519969177432358e-05
1.0,2.8482687775976955e-05
1.0,2.4717615451663734e-05
1.0,2.1491658117156476e-05
